5000,1000,0.9,0,100.0,1.0
2.6461394833844486e-05,0.9817527582860971,-0.0037804107475427114,0.9834458525914572
0.3099628366887341,0.812603159853423,0.2814653604132383,0.8501649419891464
0.48063990633512277,0.7062364723670086,0.43733947093686126,0.7745942161578138
0.5784007991669728,0.6360173369194676,0.5276003409766712,0.7155726569503954
0.6533091572640808,0.5769212057225968,0.5928450317736182,0.6746754890633828
0.6973495699631872,0.5322754690943093,0.634337682482943,0.6441114638472598
0.7351463228412014,0.49606504103895155,0.6568514238688863,0.6153092072685085
0.7597791422497674,0.47061055200372426,0.6765561068356118,0.6021138441927328
0.776021220505774,0.4497733809314338,0.6846977988765003,0.5809900894749123
0.7979067677065791,0.4314942993653574,0.7039506101152863,0.5692023339471792
0.8151627196771386,0.4135998862659124,0.7172234488546892,0.5500082083213526
0.8375203575559935,0.3958949595954366,0.7426270265866093,0.5360909415487756
0.8516071246331277,0.3785172527353805,0.7467020014526503,0.5242985086504035
0.8548433396162581,0.3704063688740872,0.7481235817919487,0.5112445840140242
0.8654036623228123,0.3518801763690098,0.7530914808220633,0.5066615958266604
0.8735838134132784,0.3369390796610883,0.7606680003964973,0.4957650797816106
0.8810700682800281,0.33322112329864206,0.775470001400218,0.4865824840743579
0.8898272957690442,0.32202732413856533,0.7813844770046708,0.4809101276798038
0.9059685052615838,0.31032046213166015,0.7871900835406699,0.4785840120320312
0.9220613491726283,0.2957591561766532,0.8076603808595136,0.4670501419984154
0.9223304377229533,0.291552673465825,0.8092553557721142,0.46868326191203175
0.922124764700838,0.2858773467214232,0.804603638562128,0.4587036486085956
0.9304943998580835,0.27612435604548113,0.8101619589053178,0.4542005661941361
0.9356638799057647,0.2692524097801299,0.811355435118036,0.4486401668622242
0.9405326553571054,0.2685226278512308,0.8157358037649413,0.4591691856328187
0.9386454029752432,0.2608641734873112,0.8051016278750032,0.4552194858522362
0.9403198169116235,0.2552969197834548,0.8149734232727515,0.4533343488539874
0.9448831646757826,0.25089909573466423,0.8230990493651429,0.4593290234406957
0.9465688855995715,0.2475955401991199,0.8290782312365053,0.4493440719987327
0.9477394210192891,0.2441786815861761,0.8335383820330248,0.4449339191301041
0.9507820801095047,0.24063708184710636,0.8409326764360371,0.45242986891686815
0.9489869122023622,0.2310631418216255,0.8400566974822469,0.4520294076698726
0.9565335172997482,0.22833344637255998,0.8447905826711958,0.4492726824997225
0.9587681451162547,0.22233328594712073,0.8451957288320598,0.44624490420471047
0.9626000286293618,0.21989320282323385,0.8510247446503605,0.4511843195663394
